4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99029,Door (County),2021-08-05T00:00:00.000Z,Door (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99031,Douglas (County),2021-08-05T00:00:00.000Z,Douglas (County),1,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,13
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99033,Dunn (County),2021-08-05T00:00:00.000Z,Dunn (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,2,17
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99035,Eau Claire (County),2021-08-05T00:00:00.000Z,Eau Claire (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,10
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99037,Florence (County),2021-08-05T00:00:00.000Z,Florence (County),1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99039,Fond du Lac (County),2021-08-05T00:00:00.000Z,Fond du Lac (County),1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99041,Forest (County),2021-08-05T00:00:00.000Z,Forest (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99043,Grant (County),2021-08-05T00:00:00.000Z,Grant (County),1,0,0,0,0,2,0,0,2,0,2,0,2,2,1,2,0,0,2,3,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,2,32
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99045,Green (County),2021-08-05T00:00:00.000Z,Green (County),1,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,20
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99047,Green Lake (County),2021-08-05T00:00:00.000Z,Green Lake (County),1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99049,Iowa (County),2021-08-05T00:00:00.000Z,Iowa (County),1,0,0,0,0,2,0,0,2,0,2,0,0,2,1,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,24
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99051,Iron (County),2021-08-05T00:00:00.000Z,Iron (County),1,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99053,Jackson (County),2021-08-05T00:00:00.000Z,Jackson (County),1,0,0,0,0,2,2,0,0,0,0,2,0,0,0,2,0,0,1,2,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99055,Jefferson (County),2021-08-05T00:00:00.000Z,Jefferson (County),1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99057,Juneau (County),2021-08-05T00:00:00.000Z,Juneau (County),1,0,0,2,0,0,2,0,0,0,0,2,0,2,0,2,0,0,1,3,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,23
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99059,Kenosha (County),2021-08-05T00:00:00.000Z,Kenosha (County),1,2,0,0,0,0,0,0,0,0,2,0,0,2,1,2,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,18
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99061,Kewaunee (County),2021-08-05T00:00:00.000Z,Kewaunee (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,5
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99063,La Crosse (County),2021-08-05T00:00:00.000Z,La Crosse (County),1,0,2,2,0,2,2,0,0,0,0,0,0,2,2,1,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,2,27
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99065,Lafayette (County),2021-08-05T00:00:00.000Z,Lafayette (County),1,0,0,0,0,2,0,0,0,0,2,0,0,2,0,1,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,2,0,0,21
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99067,Langlade (County),2021-08-05T00:00:00.000Z,Langlade (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,9
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99069,Lincoln (County),2021-08-05T00:00:00.000Z,Lincoln (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,8
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99071,Manitowoc (County),2021-08-05T00:00:00.000Z,Manitowoc (County),1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,7
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99073,Marathon (County),2021-08-05T00:00:00.000Z,Marathon (County),1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,13
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99075,Marinette (County),2021-08-05T00:00:00.000Z,Marinette (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99077,Marquette (County),2021-08-05T00:00:00.000Z,Marquette (County),1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99078,Menominee (County),2021-08-05T00:00:00.000Z,Menominee (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99079,Milwaukee (County),2021-08-05T00:00:00.000Z,Milwaukee (County),1,2,0,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,0,3,0,2,0,2,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,2,0,2,0,0,28
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99081,Monroe (County),2021-08-05T00:00:00.000Z,Monroe (County),1,0,2,2,0,2,2,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,20
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99083,Oconto (County),2021-08-05T00:00:00.000Z,Oconto (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99085,Oneida (County),2021-08-05T00:00:00.000Z,Oneida (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99087,Outagamie (County),2021-08-05T00:00:00.000Z,Outagamie (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,12
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99089,Ozaukee (County),2021-08-05T00:00:00.000Z,Ozaukee (County),1,0,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,2,0,0,0,2,17
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99091,Pepin (County),2021-08-05T00:00:00.000Z,Pepin (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,2,2,18
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99093,Pierce (County),2021-08-05T00:00:00.000Z,Pierce (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,2,2,18
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99095,Polk (County),2021-08-05T00:00:00.000Z,Polk (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99097,Portage (County),2021-08-05T00:00:00.000Z,Portage (County),1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99099,Price (County),2021-08-05T00:00:00.000Z,Price (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99101,Racine (County),2021-08-05T00:00:00.000Z,Racine (County),1,2,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,17
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99103,Richland (County),2021-08-05T00:00:00.000Z,Richland (County),1,0,0,2,0,2,2,0,2,0,0,0,0,2,2,1,0,0,0,3,0,0,1,0,0,1,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,29
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99105,Rock (County),2021-08-05T00:00:00.000Z,Rock (County),1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,2,0,0,0,0,17
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99107,Rusk (County),2021-08-05T00:00:00.000Z,Rusk (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99109,St. Croix (County),2021-08-05T00:00:00.000Z,St. Croix (County),1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99111,Sauk (County),2021-08-05T00:00:00.000Z,Sauk (County),1,0,0,2,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,3,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,21
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99113,Sawyer (County),2021-08-05T00:00:00.000Z,Sawyer (County),1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99115,Shawano (County),2021-08-05T00:00:00.000Z,Shawano (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99117,Sheboygan (County),2021-08-05T00:00:00.000Z,Sheboygan (County),1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2,2,0,0,0,0,13
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99119,Taylor (County),2021-08-05T00:00:00.000Z,Taylor (County),1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99121,Trempealeau (County),2021-08-05T00:00:00.000Z,Trempealeau (County),1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,2,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,21
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99123,Vernon (County),2021-08-05T00:00:00.000Z,Vernon (County),1,0,2,2,0,2,2,0,2,0,0,0,0,2,2,2,0,0,2,3,0,0,1,0,0,2,2,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,2,2,37
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99125,Vilas (County),2021-08-05T00:00:00.000Z,Vilas (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99127,Walworth (County),2021-08-05T00:00:00.000Z,Walworth (County),1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,2,15
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99129,Washburn (County),2021-08-05T00:00:00.000Z,Washburn (County),1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99131,Washington (County),2021-08-05T00:00:00.000Z,Washington (County),1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99133,Waukesha (County),2021-08-05T00:00:00.000Z,Waukesha (County),1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,2,0,2,0,0,18
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99135,Waupaca (County),2021-08-05T00:00:00.000Z,Waupaca (County),1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99137,Waushara (County),2021-08-05T00:00:00.000Z,Waushara (County),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99139,Winnebago (County),2021-08-05T00:00:00.000Z,Winnebago (County),1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,11
4520,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99141,Wood (County),2021-08-05T00:00:00.000Z,Wood (County),1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,2,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,17
4477,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99059,Kenosha (County),2020-03-11T00:00:00.000Z,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99079,Milwaukee (County),2020-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99101,Racine (County),2020-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,PA,PA - Public Assistance,WI,Wisconsin                     ,99059,Kenosha (County),2020-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,PA,PA - Public Assistance,WI,Wisconsin                     ,99079,Milwaukee (County),2020-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4477,PA,PA - Public Assistance,WI,Wisconsin                     ,99101,Racine (County),2020-03-11T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99075,Marinette (County),2019-10-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,PA,PA - Public Assistance,WI,Wisconsin                     ,99075,Marinette (County),2019-10-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99005,Barron (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99019,Clark (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99041,Forest (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99063,La Crosse (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99067,Langlade (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99078,Menominee (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99081,Monroe (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99083,Oconto (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99085,Oneida (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99087,Outagamie (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99095,Polk (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99097,Portage (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99107,Rusk (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
4459,HM,HM - Hazard Mitigation,WI,Wisconsin                     ,99115,Shawano (County),2019-08-27T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
